date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-10-21,33,23,0.0,10.2,6,3,07:09 AM,07:25 PM,05:43 AM,05:44 PM,20,29,29,27,6,43,70,32.5,1012,33,7,111,4,Colombia-Valle
2017-10-22,30,22,0.0,10.2,6,10,07:56 AM,08:10 PM,05:43 AM,05:44 PM,19,27,27,25,6,52,68,25.3,1014,30,8,188,4,Colombia-Valle
2017-10-23,33,23,0.0,11.6,6,17,08:43 AM,08:57 PM,05:43 AM,05:44 PM,16,28,28,27,9,39,52,0.5,1014,33,10,240,6,Colombia-Valle
2017-10-24,30,23,0.0,11.6,7,25,09:32 AM,09:44 PM,05:43 AM,05:44 PM,16,27,27,26,11,40,57,0.2,1014,30,10,234,7,Colombia-Valle
2017-10-25,33,23,0.0,11.6,6,32,10:19 AM,10:32 PM,05:43 AM,05:44 PM,17,28,28,27,6,23,56,3.6,1014,33,10,140,4,Colombia-Valle
2017-10-26,32,22,0.0,11.6,6,39,11:07 AM,11:20 PM,05:43 AM,05:43 PM,19,28,28,26,6,34,68,6.7,1014,32,9,125,4,Colombia-Valle
2017-10-27,33,22,0.0,11.6,6,46,11:54 AM,No moonset,05:43 AM,05:43 PM,20,29,29,27,8,30,65,5.1,1013,33,10,188,5,Colombia-Valle
2017-10-28,31,22,0.0,11.6,6,54,12:41 PM,12:08 AM,05:43 AM,05:43 PM,20,27,27,25,9,34,73,9.5,1014,31,9,117,6,Colombia-Valle
2017-10-29,25,21,0.0,11.6,5,61,01:28 PM,12:56 AM,05:43 AM,05:43 PM,19,24,24,22,6,53,82,7.6,1016,25,7,140,4,Colombia-Valle
2017-10-30,27,19,0.0,8.8,5,68,02:14 PM,01:45 AM,05:43 AM,05:43 PM,20,24,24,23,7,73,83,7.0,1015,27,7,122,6,Colombia-Valle
2017-10-31,30,21,0.0,10.2,6,72,03:02 PM,02:33 AM,05:43 AM,05:43 PM,19,26,26,25,6,48,72,3.3,1014,30,8,151,4,Colombia-Valle
2017-11-01,31,21,0.0,11.6,6,86,03:50 PM,03:23 AM,05:43 AM,05:43 PM,18,27,27,25,5,19,65,5.5,1013,31,10,172,3,Colombia-Valle
2017-11-02,31,22,0.0,11.6,6,93,04:39 PM,04:14 AM,05:43 AM,05:43 PM,18,27,27,25,6,23,66,2.7,1013,31,10,131,4,Colombia-Valle
2017-11-03,31,22,0.0,11.6,6,100,05:32 PM,05:08 AM,05:43 AM,05:43 PM,18,27,27,25,7,23,69,3.3,1013,31,10,143,5,Colombia-Valle
2017-11-04,30,22,0.0,11.6,6,100,06:26 PM,06:03 AM,05:43 AM,05:42 PM,19,27,27,25,6,25,71,2.8,1014,30,9,153,4,Colombia-Valle
2017-11-05,32,21,0.0,11.6,7,84,07:25 PM,07:02 AM,05:43 AM,05:42 PM,18,27,27,25,6,22,66,0.1,1014,32,10,118,4,Colombia-Valle
2017-11-06,32,21,0.0,11.6,7,76,08:24 PM,08:02 AM,05:43 AM,05:42 PM,18,27,27,26,6,29,64,1.6,1014,32,10,190,4,Colombia-Valle
2017-11-07,33,23,0.0,11.6,7,69,09:26 PM,09:04 AM,05:43 AM,05:42 PM,19,29,29,27,5,30,64,2.6,1012,33,10,181,3,Colombia-Valle
2017-11-08,32,22,0.0,11.6,7,61,10:25 PM,10:04 AM,05:44 AM,05:42 PM,19,28,28,26,6,17,66,4.5,1012,32,10,179,4,Colombia-Valle
2017-11-09,31,22,0.0,11.6,6,54,11:23 PM,11:03 AM,05:44 AM,05:42 PM,19,28,28,25,7,20,70,7.7,1012,31,10,134,4,Colombia-Valle
2017-11-10,31,22,0.0,11.6,7,46,No moonrise,11:58 AM,05:44 AM,05:42 PM,19,28,28,26,7,11,68,1.3,1012,31,10,146,5,Colombia-Valle
2017-11-11,32,22,0.0,11.6,6,39,12:18 AM,12:49 PM,05:44 AM,05:42 PM,19,28,28,26,5,27,66,1.5,1011,32,10,180,4,Colombia-Valle
2017-11-12,32,22,0.0,11.6,7,31,01:10 AM,01:38 PM,05:44 AM,05:43 PM,18,28,28,26,7,33,62,0.3,1011,32,10,187,5,Colombia-Valle
2017-11-13,32,22,0.0,11.6,6,24,01:59 AM,02:24 PM,05:44 AM,05:43 PM,19,28,28,27,7,27,64,1.2,1012,32,10,195,5,Colombia-Valle
2017-11-14,32,22,0.0,11.6,6,16,02:47 AM,03:09 PM,05:45 AM,05:43 PM,18,28,28,26,7,23,66,4.7,1012,32,10,190,5,Colombia-Valle
2017-11-15,29,22,0.0,11.6,6,8,03:33 AM,03:52 PM,05:45 AM,05:43 PM,19,27,27,25,7,30,73,10.3,1013,29,8,153,5,Colombia-Valle
2017-11-16,30,22,0.0,10.2,6,1,04:19 AM,04:36 PM,05:45 AM,05:43 PM,19,27,27,25,7,37,73,6.1,1014,30,10,136,5,Colombia-Valle
2017-11-17,30,22,0.0,11.6,6,0,05:05 AM,05:21 PM,05:45 AM,05:43 PM,19,27,27,25,6,35,69,13.4,1014,30,8,128,5,Colombia-Valle
2017-11-18,30,21,0.0,8.8,6,0,05:51 AM,06:06 PM,05:46 AM,05:43 PM,20,26,26,24,8,49,76,12.2,1013,30,9,99,6,Colombia-Valle
