location,cases,density_per_km
Colombia-Choco-Rio_Quito,0,18.33374405
Colombia-Choco-Riosucio,0,192.2635803
Colombia-Choco-San_Jose_Del_Palmar,0,2.465214729
Colombia-Choco-Sipi,0,4.528120041
Colombia-Choco-Tado,41,33.18181992
Colombia-Choco-Unguia,40,16.55914307
Colombia-Choco-Union_Panamericana,0,60.95066833
Colombia-Choco-Unknown,293,70.99121857
Colombia-Cordoba,42471,73.65008545
Colombia-Cordoba-Ayapel,1823,36.65966797
Colombia-Cordoba-Buenavista,808,57.58235168
Colombia-Cordoba-Canalete,1828,75.49542236
Colombia-Cordoba-Cerete,7526,424.6032715
Colombia-Cordoba-Chima,357,19.60552406
Colombia-Cordoba-Chinu,660,102.7132874
Colombia-Cordoba-Cienaga_De_Oro,305,129.2108459
Colombia-Cordoba-Cotorra,234,226.1307831
Colombia-Cordoba-La_Apartada,3014,73.09503937
Colombia-Cordoba-Lorica,2909,162.0501404
Colombia-Cordoba-Los_Cordobas,107,91.78590393
Colombia-Cordoba-Momil,3133,125.9306793
Colombia-Cordoba-Monitos,130,161.7006226
Colombia-Cordoba-Montelibano,7937,73.65008545
Colombia-Cordoba-Monteria,68917,184.1991882
Colombia-Cordoba-Planeta_Rica,1679,68.29187775
Colombia-Cordoba-Pueblo_Nuevo,894,62.62384796
Colombia-Cordoba-Puerto_Escondido,2135,121.3936462
Colombia-Cordoba-Puerto_Libertador,758,55.85897446
Colombia-Cordoba-Purisima,227,143.8250732
Colombia-Cordoba-Sahagun,722,445.0029297
Colombia-Cordoba-San_Andres_Sotavento,988,321.8928833
Colombia-Cordoba-San_Antero,402,27.0312233
Colombia-Cordoba-San_Bernardo_Del_Viento,4453,196.0545959
Colombia-Cordoba-San_Carlos,907,30.70911407
Colombia-Cordoba-San_Jose_De_Ure,796,32.1997757
Colombia-Cordoba-San_Pelayo,2188,108.6612549
Colombia-Cordoba-Tierralta,3184,32.00654602
Colombia-Cordoba-Tuchin,778,321.8928833
Colombia-Cordoba-Unknown,604,70.99121857
Colombia-Cordoba-Valencia,863,60.35798645
Colombia-Cundinamarca,13239,796.2785645
Colombia-Cundinamarca-Agua_De_Dios,4611,142.5961914
Colombia-Cundinamarca-Alban,0,145.1369934
Colombia-Cundinamarca-Anapoima,6055,140.1199646
Colombia-Cundinamarca-Anolaima,295,114.5978699
Colombia-Cundinamarca-Apulo,2207,76.23953247
Colombia-Cundinamarca-Arbelaez,838,71.96588898
Colombia-Cundinamarca-Beltran,71,18.44108391
Colombia-Cundinamarca-Bituima,26,39.94262695
Colombia-Cundinamarca-Bojaca,0,189.2728577
Colombia-Cundinamarca-Cabrera,27,11.65278625
Colombia-Cundinamarca-Cachipay,1137,26.04447937
Colombia-Cundinamarca-Cajica,0,1511.553223
Colombia-Cundinamarca-Caparrapi,237,26.04447937
Colombia-Cundinamarca-Caqueza,185,151.5671387
Colombia-Cundinamarca-Carmen_De_Carupa,0,30.47463226
Colombia-Cundinamarca-Chaguani,877,18.22469711
Colombia-Cundinamarca-Chia,271,3129.078125
Colombia-Cundinamarca-Chipaque,17,61.96161652
Colombia-Cundinamarca-Choachi,46,55.53472519
Colombia-Cundinamarca-Choconta,7,100.3967743
Colombia-Cundinamarca-Cogua,0,221.4049072
Colombia-Cundinamarca-Cota,71,691.8770752
Colombia-Cundinamarca-Cucunuba,0,57.16888428
Colombia-Cundinamarca-El_Colegio,21913,33.78431702
Colombia-Cundinamarca-El_Penon,1576,141.2722626
Colombia-Cundinamarca-El_Rosal,0,268.1876831
Colombia-Cundinamarca-Facatativa,131,1207.733154
Colombia-Cundinamarca-Fomeque,0,21.71530724
Colombia-Cundinamarca-Fosca,0,71.08856201
Colombia-Cundinamarca-Funza,4,1708.114746
Colombia-Cundinamarca-Fuquene,0,99.31349945
Colombia-Cundinamarca-Fusagasuga,5543,827.1873779
Colombia-Cundinamarca-Gachala,40,15.9581871
Colombia-Cundinamarca-Gachancipa,0,590.7825928
Colombia-Cundinamarca-Gacheta,12,44.62459946
Colombia-Cundinamarca-Gama,0,38.33130646
Colombia-Cundinamarca-Girardot,69430,837.5756226
Colombia-Cundinamarca-Granada,81,248.0978394
Colombia-Cundinamarca-Guacheta,17,75.54045105
Colombia-Cundinamarca-Guaduas,2296,62.71321106
Colombia-Cundinamarca-Guasca,0,50.04190445
Colombia-Cundinamarca-Guataqui,122,29.84519196
Colombia-Cundinamarca-Guatavita,0,34.52072144
Colombia-Cundinamarca-Guayabal_De_Siquima,364,53.55732727
Colombia-Cundinamarca-Guayabetal,117,21.03957176
Colombia-Cundinamarca-Gutierrez,0,8.629764557
Colombia-Cundinamarca-Jerusalen,576,10.57672882
Colombia-Cundinamarca-Junin,0,20.10417938
Colombia-Cundinamarca-La_Calera,33,100.1396179
Colombia-Cundinamarca-La_Mesa,16133,279.4507446
Colombia-Cundinamarca-La_Palma,4564,32.31156921
Colombia-Cundinamarca-La_Pena,2004,60.16960144
Colombia-Cundinamarca-La_Vega,2095,107.9097748
Colombia-Cundinamarca-Lenguazaque,0,77.63383484
Colombia-Cundinamarca-Macheta,34,30.99914169
Colombia-Cundinamarca-Madrid,112,912.4944458
Colombia-Cundinamarca-Manta,0,25.4813385
Colombia-Cundinamarca-Medina,2226,6.930237293
Colombia-Cundinamarca-Mosquera,13,2368.975098
Colombia-Cundinamarca-Narino,713,118.5054932
Colombia-Cundinamarca-Nemocon,0,161.9211731
Colombia-Cundinamarca-Nilo,3451,266.9245605
Colombia-Cundinamarca-Nimaima,258,165.442215
Colombia-Cundinamarca-Nocaima,498,85.78996277
Colombia-Cundinamarca-Pacho,501,68.88435364
Colombia-Cundinamarca-Paime,514,27.77894783
Colombia-Cundinamarca-Pandi,732,79.02109528
Colombia-Cundinamarca-Paratebueno,797,9.960029602
Colombia-Cundinamarca-Pasca,0,55.27364349
Colombia-Cundinamarca-Puerto_Salgar,686,56.32629776
Colombia-Cundinamarca-Puli,382,13.3950119
Colombia-Cundinamarca-Quebradanegra,558,54.09247208
Colombia-Cundinamarca-Quetame,37,64.83131409
Colombia-Cundinamarca-Quipile,567,49.87218475
Colombia-Cundinamarca-Rafael_Reyes_Apulo,2,76.23953247
Colombia-Cundinamarca-Ricaurte,4526,144.2064819
Colombia-Cundinamarca-San_Antonio_Del_Tequendama,925,164.4225159
Colombia-Cundinamarca-San_Bernardo,115,53.83298492
Colombia-Cundinamarca-San_Cayetano,2,20.74710846
Colombia-Cundinamarca-San_Francisco,297,97.35760498
Colombia-Cundinamarca-San_Juan_De_Rio_Seco,852,29.90261459
Colombia-Cundinamarca-Sasaima,2472,99.15187836
Colombia-Cundinamarca-Sesquile,34,847.2543945
Colombia-Cundinamarca-Sibate,4,442.956665
Colombia-Cundinamarca-Silvania,2495,445.900116
Colombia-Cundinamarca-Simijaca,0,160.8056488
Colombia-Cundinamarca-Soacha,189,4374.637207
Colombia-Cundinamarca-Sopo,0,444.2073975
Colombia-Cundinamarca-Subachoque,0,109.8471527
Colombia-Cundinamarca-Suesca,0,121.672348
Colombia-Cundinamarca-Supata,0,31.6173439
Colombia-Cundinamarca-Susa,0,205.8980713
Colombia-Cundinamarca-Sutatausa,0,93.76985168
Colombia-Cundinamarca-Tabio,78,680.8092041
Colombia-Cundinamarca-Tausa,0,54.85440826
Colombia-Cundinamarca-Tena,2553,213.1270447
Colombia-Cundinamarca-Tenjo,0,199.576355
Colombia-Cundinamarca-Tibacuy,885,48.06416321
Colombia-Cundinamarca-Tibirita,0,45.34235382
Colombia-Cundinamarca-Tocaima,4743,89.41734314
Colombia-Cundinamarca-Tocancipa,0,886.7030029
Colombia-Cundinamarca-Topaipi,333,23.71322441
Colombia-Cundinamarca-Ubala,486,22.85823822
Colombia-Cundinamarca-Ubaque,0,61.37033463
Colombia-Cundinamarca-Une,20,51.9964447
Colombia-Cundinamarca-Unknown,3512,70.99121857
Colombia-Cundinamarca-Utica,781,64.50004578
Colombia-Cundinamarca-Venecia,3,131.5727539
Colombia-Cundinamarca-Vergara,275,33.12922668
Colombia-Cundinamarca-Viani,124,59.16471481
Colombia-Cundinamarca-Villa_De_San_Diego_De_Ubate,143,450.4734497
Colombia-Cundinamarca-Villagomez,108,31.91212273
Colombia-Cundinamarca-Villapinzon,5,97.66059875
Colombia-Cundinamarca-Villeta,5583,180.4867401
Colombia-Cundinamarca-Viota,1789,57.95500183
Colombia-Cundinamarca-Yacopi,208,16.72748566
Colombia-Cundinamarca-Zipacon,0,118.3943939
Colombia-Cundinamarca-Zipaquira,122,796.2785645
Colombia-Desconocido-Desconocido,4507,2924.948242
Colombia-Exterior,1666,11792.9209
Colombia-Guainia,70,0.8007495403
Colombia-Guainia-Barranco_Minas,0,1.33683145
Colombia-Guainia-Cacahual,0,2.261172295
Colombia-Guainia-Inirida,397,3.79450655
Colombia-Guainia-La_Guadalupe,0,0.808706522
Colombia-Guainia-Mapiripana,0,0.8007495403
Colombia-Guainia-Morichal,0,0.2943376899
Colombia-Guainia-Pana_Pana,0,0.724924922
Colombia-Guainia-Puerto_Colombia,0,462.7320557
Colombia-Guainia-San_Felipe,0,1.644157648
Colombia-Guainia-Unknown,12,70.99121857
Colombia-Guajira,8521,67.81359863
Colombia-Guajira-Albania,2096,65.84765625
Colombia-Guajira-Barrancas,1515,66.37746429
Colombia-Guajira-Dibulla,1191,28.43325806
Colombia-Guajira-Distraccion,576,76.53439331
Colombia-Guajira-El_Molino,255,47.58901978
Colombia-Guajira-Fonseca,1665,83.34060669
Colombia-Guajira-Hatonuevo,518,153.4664001
Colombia-Guajira-La_Jagua_Del_Pilar,0,40.13369751
Colombia-Guajira-La_jagua_del_pilar,0,70.99121857
Colombia-Guajira-Maicao,1448,119.9355087
Colombia-Guajira-Manaure,590,151.8955078
Colombia-Guajira-Riohacha,10647,125.9071426
Colombia-Guajira-San_Juan_Del_Cesar,3407,29.45133209
Colombia-Guajira-San_juan_del_cesar,187,70.99121857
Colombia-Guajira-Unknown,617,70.99121857
Colombia-Guajira-Uribia,929,38.38521576
Colombia-Guajira-Urumita,8,105.7090836
Colombia-Guajira-Villanueva,539,112.987854
Colombia-Guaviare,551,3.148725986
Colombia-Guaviare-Calamar,442,103.3013763
Colombia-Guaviare-El_Retorno,870,3.148725986
Colombia-Guaviare-Miraflores,30,1.292675257
Colombia-Guaviare-San_Jose_Del_Guaviare,3947,11.17671967
Colombia-Guaviare-Unknown,66,70.99121857
Colombia-Huila,55100,47.24853897
Colombia-Huila-Acevedo,628,80.50086975
Colombia-Huila-Agrado,1560,41.52437973
Colombia-Huila-Aipe,8171,49.71172714
Colombia-Huila-Algeciras,2783,48.45998383
Colombia-Huila-Altamira,2748,28.30200577
Colombia-Huila-Baraya,875,13.94561005
Colombia-Huila-Campoalegre,5407,91.58766174
Colombia-Huila-Colombia,1436,2924.948242
Colombia-Huila-Elias,552,54.64152527
Colombia-Huila-Garzon,28027,201.6375427
Colombia-Huila-Gigante,12689,88.45831299
Colombia-Huila-Guadalupe,9387,27.77528381
Colombia-Huila-Hobo,1543,45.69435883
Colombia-Huila-Iquira,1424,45.16038513
Colombia-Huila-Isnos,69,85.671875
Colombia-Huila-La_Argentina,182,49.87434006
Colombia-Huila-La_Plata,2228,70.69536591
Colombia-Huila-Nataga,220,52.72635651
Colombia-Huila-Neiva,127087,346.6219482
Colombia-Huila-Oporapa,203,111.9120636
Colombia-Huila-Paicol,217,21.34771538
Colombia-Huila-Palermo,6657,53.10063171
Colombia-Huila-Palestina,71,128.7085571
Colombia-Huila-Pital,914,86.00263977
Colombia-Huila-Pitalito,10107,280.8855591
Colombia-Huila-Rivera,3699,68.34196472
Colombia-Huila-Saladoblanco,0,29.97204208
Colombia-Huila-San_Agustin,283,29.44252586
Colombia-Huila-Santa_Maria,4660,282.2861328
Colombia-Huila-Suaza,3197,67.1958313
Colombia-Huila-Tarqui,805,58.20409393
Colombia-Huila-Tello,724,26.96286774
Colombia-Huila-Teruel,809,18.55765533
Colombia-Huila-Tesalia,863,28.25717545
Colombia-Huila-Timana,3826,114.8171768
Colombia-Huila-Unknown,1624,70.99121857
Colombia-Huila-Villavieja,538,24.63377571
Colombia-Huila-Yaguara,1111,39.44747925
Colombia-Magdalena,17124,30.55436897
Colombia-Magdalena-Algarrobo,1515,16.77385712
Colombia-Magdalena-Aracataca,1435,33.81460953
Colombia-Magdalena-Ariguani,181,38.21604156
Colombia-Magdalena-Cerro_San_Antonio,22,143.1238556
Colombia-Magdalena-Chibolo,81,42.62583923
Colombia-Magdalena-Cienaga,12614,98.46766663
Colombia-Magdalena-Concordia,342,124.5329056
Colombia-Magdalena-El_Banco,2007,88.98571014
Colombia-Magdalena-El_Pinon,1995,48.86759949
Colombia-Magdalena-El_Reten,626,105.4645081
Colombia-Magdalena-Fundacion,3906,50.71869659
Colombia-Magdalena-Guamal,804,59.43313217
Colombia-Magdalena-Nueva_Granada,269,26.39268494
Colombia-Magdalena-Pedraza,16,32.6063652
Colombia-Magdalena-Pijino_Del_Carmen,115,35.26781845
Colombia-Magdalena-Pivijay,5483,30.55436897
Colombia-Magdalena-Plato,3072,52.14081192
Colombia-Magdalena-Puebloviejo,593,183.2269592
Colombia-Magdalena-Remolino,0,12.02505684
Colombia-Magdalena-Sabanas_De_San_Angel,1863,16.77385712
Colombia-Magdalena-Salamina,439,42.82763672
Colombia-Magdalena-San_Sebastian_De_Buenavista,389,50.2504425
Colombia-Magdalena-San_Zenon,902,69.9811554
Colombia-Magdalena-Santa_Ana,186,42.17991638
Colombia-Magdalena-Santa_Barbara_De_Pinto,566,42.18940735
Colombia-Magdalena-Sitio_Nuevo,2,219.3673248
Colombia-Magdalena-Sitionuevo,1098,219.3673248
Colombia-Magdalena-Tenerife,1763,35.31872559
Colombia-Magdalena-Unknown,689,70.99121857
Colombia-Magdalena-Zapayan,1628,794.1865234
Colombia-Magdalena-Zona_Bananera,2290,163.983429
Colombia-Meta,38608,4.296368122
Colombia-Meta-Acacias,14867,82.53010559
Colombia-Meta-Barranca_De_Upia,498,22.98474884
Colombia-Meta-Cabuyaro,569,4.747581959
Colombia-Meta-Castilla_La_Nueva,1255,28.88602066
Colombia-Meta-Cubarral,327,9.168292999
Colombia-Meta-Cumaral,1846,32.53913498
Colombia-Meta-El_Calvario,0,6.505044937
Colombia-Meta-El_Castillo,413,7658.999023
Colombia-Meta-El_Dorado,1021,6132.349609
Colombia-Meta-Fuente_De_Oro,641,27.5427475
Colombia-Meta-Granada,7805,248.0978394
Colombia-Meta-Guamal,2439,59.43313217
Colombia-Meta-La_Macarena,524,6.444652557
Colombia-Meta-Lejanias,287,8.066382408
Colombia-Meta-Mapiripan,267,2.402165174
Colombia-Meta-Mesetas,511,4.267838478
Colombia-Meta-Puerto_Concordia,242,25.63327789
Colombia-Meta-Puerto_Gaitan,840,1.194054127
Colombia-Meta-Puerto_Lleras,257,4.235280991
Colombia-Meta-Puerto_Lopez,2227,5.939977646
Colombia-Meta-Puerto_Rico,1448,10.08099365
Colombia-Meta-Restrepo,1589,137.4978333
Colombia-Meta-San_Carlos_De_Guaroa,4730,23.2647934
Colombia-Meta-San_Juan_De_Arama,1550,8.038856506
Colombia-Meta-San_Juanito,12,10.39917374
Colombia-Meta-San_Martin,2783,4.86405468
Colombia-Meta-Unknown,1625,70.99121857
Colombia-Meta-Uribe,177,3.193146229
Colombia-Meta-Villavicencio,61585,477.5488892
Colombia-Meta-Vistahermosa,3009,5.954460144
Colombia-Narino,913,118.5054932
Colombia-Narino-Alban,20,145.1369934
Colombia-Narino-Aldana,0,140.0837097
Colombia-Narino-Ancuya,0,102.5641632
Colombia-Narino-Arboleda,0,54.06748962
Colombia-Narino-Barbacoas,100,15.70112801
Colombia-Narino-Belen,0,8364.980469
Colombia-Narino-Buesaco,38,57.59471893
Colombia-Narino-Chachagsi,0,70.99121857
Colombia-Narino-Chachagui,0,109.7862854
Colombia-Narino-Colon,0,46.25395203
Colombia-Narino-Consaca,0,85.0388031
Colombia-Narino-Contadero,0,169.7994843
Colombia-Narino-Cordoba,0,73.65008545
Colombia-Narino-Cuaspud,0,150.3292847
Colombia-Narino-Cumbal,0,50.38226318
Colombia-Narino-Cumbitara,0,58.63288879
Colombia-Narino-El_Charco,131,18.71207428
Colombia-Narino-El_Penol,0,221.1788483
Colombia-Narino-El_Rosario,21,19.65720367
Colombia-Narino-El_Tablon_De_Gomez,3,202.4744415
Colombia-Narino-El_Tambo,0,20.99265671
Colombia-Narino-Francisco_Pizarro,37,37.3664856
Colombia-Narino-Funes,0,7.321470261
Colombia-Narino-Guachucal,0,96.82362366
Colombia-Narino-Guaitarilla,6,64.69300842
Colombia-Narino-Gualmatan,0,207.008667
Colombia-Narino-Iles,0,127.5254288
Colombia-Narino-Imues,0,81.2071228
Colombia-Narino-Ipiales,48,110.4156723
Colombia-Narino-La_Cruz,0,87.22188568
Colombia-Narino-La_Florida,5,65.13335419
Colombia-Narino-La_Llanada,0,23.46203613
Colombia-Narino-La_Tola,24,38.50951385
Colombia-Narino-La_Union,1,392.4222412
Colombia-Narino-Leiva,0,183.6412048
Colombia-Narino-Linares,0,59.22231674
Colombia-Narino-Los_Andes,0,6356.598633
Colombia-Narino-Magsi,0,2924.948242
Colombia-Narino-Mallama,0,13.78475952
Colombia-Narino-Mosquera,0,2368.975098
Colombia-Narino-Narino,84,118.5054932
Colombia-Narino-Olaya_Herrera,0,37.55263519
Colombia-Narino-Ospina,0,157.173172
Colombia-Narino-Pasto,224,518.4656982
Colombia-Narino-Policarpa,32,47.7563324
Colombia-Narino-Potosi,0,46.10833359
Colombia-Narino-Providencia,38,277.5603027
Colombia-Narino-Puerres,31,21.98954964
Colombia-Narino-Pupiales,0,167.7227325
Colombia-Narino-Ricaurte,0,144.2064819
Colombia-Narino-Roberto_Payan,10,26.6030426
Colombia-Narino-Samaniego,5,81.46290588
Colombia-Narino-San_Andres_De_Tumaco,608,68.14804077
Colombia-Narino-San_Bernardo,0,53.83298492
Colombia-Narino-San_Lorenzo,50,192.2635803
Colombia-Narino-San_Pablo,26,26.24014473
Colombia-Narino-San_Pedro_De_Cartago,30,158.3873291
Colombia-Narino-Sandona,38,281.6668701
Colombia-Narino-Santa_Barbara,41,156.2807312
Colombia-Narino-Santacruz,0,53.83298492
Colombia-Narino-Sapuyes,0,73.48000336
Colombia-Narino-Taminango,351,105.8515625
Colombia-Narino-Tangua,31,41.76794434
Colombia-Narino-Tuquerres,5,213.3651123
Colombia-Narino-Unknown,108,70.99121857
Colombia-Narino-Yacuanquer,48,107.7896881
Colombia-Norte,1,70.99121857
Colombia-Norte_Santander,114708,17.67536354
Colombia-Norte_Santander-Abrego,1606,30.55770874
Colombia-Norte_Santander-Arboledas,2190,18.57901192
Colombia-Norte_Santander-Bochalema,4216,45.6187706
Colombia-Norte_Santander-Bucarasica,145,15.8971138
Colombia-Norte_Santander-Cachira,148,21.09177399
Colombia-Norte_Santander-Cacota,0,13.24243355
Colombia-Norte_Santander-Chinacota,4244,114.6858292
Colombia-Norte_Santander-Chitaga,47,9.324775696
Colombia-Norte_Santander-Convencion,144,14.19838142
Colombia-Norte_Santander-Cucuta,246741,663.1236572
Colombia-Norte_Santander-Cucutilla,1359,20.69994354
Colombia-Norte_Santander-Durania,2526,18.33898544
Colombia-Norte_Santander-El_Carmen,703,8.269972801
Colombia-Norte_Santander-El_Tarra,1211,13.91351128
Colombia-Norte_Santander-El_Zulia,9074,53.0676651
Colombia-Norte_Santander-Gramalote,857,38.5708313
Colombia-Norte_Santander-Hacari,710,25.7910881
Colombia-Norte_Santander-Herran,83,36.65369415
Colombia-Norte_Santander-La_Esperanza,388,20.81134415
Colombia-Norte_Santander-La_Playa,579,38.59788513
Colombia-Norte_Santander-Labateca,837,19.41159821
Colombia-Norte_Santander-Los_Patios,32053,801.901001
Colombia-Norte_Santander-Lourdes,129,38.3656311
Colombia-Norte_Santander-Mutiscua,5,22.56742096
Colombia-Norte_Santander-Ocana,12170,217.1657104
Colombia-Norte_Santander-Pamplona,171,216.2958069
Colombia-Norte_Santander-Pamplonita,208,32.80477905
Colombia-Norte_Santander-Puerto_Santander,1876,219.8778687
Colombia-Norte_Santander-Ragonvalia,634,83.70442963
Colombia-Norte_Santander-Salazar,3712,16.42903137
Colombia-Norte_Santander-San_Calixto,81,34.9647522
Colombia-Norte_Santander-San_Cayetano,1407,20.74710846
Colombia-Norte_Santander-Santiago,4869,50.23549271
Colombia-Norte_Santander-Sardinata,6495,16.80545044
Colombia-Norte_Santander-Silos,0,14.04356575
Colombia-Norte_Santander-Teorama,429,35.22345734
Colombia-Norte_Santander-Tibu,7253,12.76861572
Colombia-Norte_Santander-Toledo,321,12.22398758
Colombia-Norte_Santander-Unknown,993,70.99121857
Colombia-Norte_Santander-Villa_Caro,51,14.41310501
Colombia-Norte_Santander-Villa_Del_Rosario,26545,1379.161011
Colombia-Putumayo,4723,1.580934525
Colombia-Putumayo-Colon,7,46.25395203
Colombia-Putumayo-Leguizamo,1555,1.580934525
Colombia-Putumayo-Mocoa,1936,52.93745422
Colombia-Putumayo-Orito,1960,46.70120239
Colombia-Putumayo-Puerto_Asis,6300,32.71185303
Colombia-Putumayo-Puerto_Caicedo,208,20.85247421
Colombia-Putumayo-Puerto_Guzman,1802,6.864450932
Colombia-Putumayo-San_Francisco,5,97.35760498
Colombia-Putumayo-San_Miguel,453,124.6995468
Colombia-Putumayo-San_Miguel_(la_Dorada),26,70.99121857
Colombia-Putumayo-Santiago,7,50.23549271
Colombia-Putumayo-Sibundoy,0,246.0448914
Colombia-Putumayo-Unknown,284,70.99121857
Colombia-Putumayo-Valle_Del_Guamuez,740,122.2515564
Colombia-Putumayo-Villagarzon,1112,19.11526871
Colombia-Quindio,2881,440.4425049
Colombia-Quindio-Armenia,5070,3085.708008
Colombia-Quindio-Buenavista,15,57.58235168
Colombia-Quindio-Calarca,1146,440.4425049
Colombia-Quindio-Circasia,312,311.8643188
Colombia-Quindio-Cordoba,55,73.65008545
Colombia-Quindio-Filandia,42,159.8980408
Colombia-Quindio-Genova,0,22.7350502
Colombia-Quindio-La_Tebaida,517,624.7175293
Colombia-Quindio-Montenegro,2713,331.18927
Colombia-Quindio-Pijao,0,21.81972885
Colombia-Quindio-Quimbaya,945,275.7427368
Colombia-Quindio-Salento,17,22.52434921
Colombia-Quindio-Unknown,294,70.99121857
Colombia-Quindi­o,45,70.99121857
Colombia-Risaralda,7304,20.68351746
Colombia-Risaralda-Apia,30,148.8022919
Colombia-Risaralda-Balboa,2945,81.27748108
Colombia-Risaralda-Belen_De_Umbria,330,152.8903198
Colombia-Risaralda-Dosquebradas,7764,3431.706055
Colombia-Risaralda-Guatica,5,172.1241455
Colombia-Risaralda-La_Celia,366,88.3313446
Colombia-Risaralda-La_Virginia,11941,1034.811768
Colombia-Risaralda-Marsella,481,171.2210083
Colombia-Risaralda-Mistrato,76,29.63204193
Colombia-Risaralda-Pereira,14134,1749.240479
Colombia-Risaralda-Pueblo_Rico,43,20.68351746
Colombia-Risaralda-Quinchia,61,233.4183502
Colombia-Risaralda-Santa_Rosa_De_Cabal,219,158.7386932
Colombia-Risaralda-Santuario,178,87.2080307
Colombia-Risaralda-Unknown,12,70.99121857
Colombia-San_Andres,1746,3573.133789
Colombia-San_Andres-Providencia,956,277.5603027
Colombia-San_Andres-San_Andres,43249,3573.133789
Colombia-San_Andres-Unknown,559,70.99121857
Colombia-Santa_Marta,19031,282.2861328
Colombia-Santander,48437,33.1711235
Colombia-Santander-Aguada,0,27.63293266
Colombia-Santander-Albania,0,65.84765625
Colombia-Santander-Aratoca,51,60.94136047
Colombia-Santander-Barbosa,2576,286.2831421
Colombia-Santander-Barichara,615,42.95476532
Colombia-Santander-Barrancabermeja,20434,202.570282
Colombia-Santander-Betulia,116,83.959198
Colombia-Santander-Bolivar,0,31.51944923
Colombia-Santander-Bucaramanga,104803,4447.679688
Colombia-Santander-Cabrera,26,11.65278625
Colombia-Santander-California,0,48.92405701
Colombia-Santander-Capitanejo,8004,57.49034882
Colombia-Santander-Carcasi,0,18.31488419
Colombia-Santander-Cepita,489,29.83149147
Colombia-Santander-Cerrito,7,149.0658569
Colombia-Santander-Charala,276,31.99941635
Colombia-Santander-Charta,44,23.92576981
Colombia-Santander-Chima,0,19.60552406
Colombia-Santander-Chipata,0,63.83605957
Colombia-Santander-Cimitarra,773,20.17599869
Colombia-Santander-Concepcion,61,35.36997223
Colombia-Santander-Confines,16,41.65720367
Colombia-Santander-Contratacion,2,25.50518417
Colombia-Santander-Coromoro,29,14.96114063
Colombia-Santander-Curiti,196,62.23097229
Colombia-Santander-El_Carmen_De_Chucuri,163,33.1711235
Colombia-Santander-El_Guacamayo,0,7.040977478
Colombia-Santander-El_Penon,0,141.2722626
Colombia-Santander-El_Playon,2636,80.62263489
Colombia-Santander-Encino,0,1.00665307
Colombia-Santander-Enciso,0,112.5327606
Colombia-Santander-Florian,15,59.05990982
Colombia-Santander-Floridablanca,49009,3623.050537
Colombia-Santander-Galan,922,6132.349609
Colombia-Santander-Gambita,21,9.941116333
Colombia-Santander-Giron,26786,532.9057617
Colombia-Santander-Gsepsa,172,1.194054127
Colombia-Santander-Guaca,97,22.84339523
Colombia-Santander-Guadalupe,211,27.77528381
Colombia-Santander-Guapota,0,34.87291718
Colombia-Santander-Guavata,70,49.79076385
Colombia-Santander-Hato,17,156.3410492
Colombia-Santander-Jesus_Maria,38,33.87347031
Colombia-Santander-Jordan,18,36.69258118
Colombia-Santander-La_Belleza,67,30.6293869
Colombia-Santander-La_Paz,74,18.44276047
Colombia-Santander-Landazuri,4,31.40911865
Colombia-Santander-Lebrija,2451,98.76829529
Colombia-Santander-Los_Santos,339,58.44654083
Colombia-Santander-Macaravita,0,17.32878113
Colombia-Santander-Malaga,199,354.3582764
Colombia-Santander-Matanza,105,47.04836273
Colombia-Santander-Mogotes,9,20.50480652
Colombia-Santander-Molagavita,34,20.58227921
Colombia-Santander-Ocamonte,11,66.96141052
Colombia-Santander-Oiba,102,53.48553848
Colombia-Santander-Onzaga,29,9.291307449
Colombia-Santander-Palmar,247,431.6532898
Colombia-Santander-Palmas_Del_Socorro,102,42.53323364
Colombia-Santander-Paramo,143,68.48584747
Colombia-Santander-Piedecuesta,17472,438.2073364
Colombia-Santander-Pinchote,218,129.0157471
Colombia-Santander-Puente_Nacional,74,54.32112503
Colombia-Santander-Puerto_Parra,59,14.8365221
Colombia-Santander-Puerto_Wilches,542,24.92594719
Colombia-Santander-Rionegro,1329,704.0064697
Colombia-Santander-Sabana_De_Torres,4198,16.15127182
Colombia-Santander-San_Andres,1542,3573.133789
Colombia-Santander-San_Benito,545,79.74811554
Colombia-Santander-San_Gil,1364,363.9663391
Colombia-Santander-San_Joaquin,185,16.29893112
Colombia-Santander-San_Jose_De_Miranda,83,55.66244507
Colombia-Santander-San_Miguel,150,124.6995468
Colombia-Santander-San_Vicente_De_Chucuri,1700,39.20638275
Colombia-Santander-Santa_Barbara,0,156.2807312
Colombia-Santander-Santa_Helena_Del_Opon,40,9.433449745
Colombia-Santander-Simacota,329,9.525009155
Colombia-Santander-Socorro,3160,309.8830566
Colombia-Santander-Suaita,403,39.05957413
Colombia-Santander-Sucre,33,27.96168137
Colombia-Santander-Surata,0,9.860719681
Colombia-Santander-Tona,21,25.83526993
Colombia-Santander-Unknown,630,70.99121857
Colombia-Santander-Valle_De_San_Jose,95,48.40515518
Colombia-Santander-Velez,298,38.89286804
Colombia-Santander-Vetas,0,27.86523056
Colombia-Santander-Villanueva,18,112.987854
Colombia-Santander-Zapatoca,198,23.61995697
Colombia-Sta_Marta_D.E.-Santa_Marta,71638,70.99121857
Colombia-Sta_Marta_DE-Santa_Marta,64,282.2861328
